lon,lat,ele,time,speed
2.517893286421895,39.68751381151378,122.5999984741211,2018-03-16T13:11:25Z,14.218676923120569
2.5181325059384108,39.68736461363733,123.5999984741211,2018-03-16T13:11:31Z,15.826774178663875
2.5181764271110296,39.68734717927873,123.5999984741211,2018-03-16T13:11:32Z,15.240826800130112
2.518513882532716,39.687380539253354,124.5999984741211,2018-03-16T13:11:39Z,14.989176980597223
2.5186173152178526,39.68741524033248,124.80000305175781,2018-03-16T13:11:41Z,17.398769533816363
2.5189966801553965,39.68744717538357,126,2018-03-16T13:11:49Z,14.711431722551875
2.5191582832485437,39.68753426335752,127,2018-03-16T13:11:53Z,15.210599001100258
2.519305469468236,39.687651777639985,128.1999969482422,2018-03-16T13:11:57Z,16.351960451750806
2.519336985424161,39.687682623043656,128.1999969482422,2018-03-16T13:11:58Z,15.724693800441012
2.519511329010129,39.68783324584365,129.1999969482422,2018-03-16T13:12:03Z,16.167101754198537
2.5195972435176373,39.687868785113096,129.60000610351562,2018-03-16T13:12:05Z,15.04032197424271
2.519836463034153,39.6877995505929,130.1999969482422,2018-03-16T13:12:10Z,15.76364897388452
2.519885078072548,39.68777591362595,130.60000610351562,2018-03-16T13:12:11Z,17.734223443901303
2.5200248043984175,39.68770089559257,131.60000610351562,2018-03-16T13:12:14Z,17.51380487430077
2.5201144069433212,39.68763987533748,132,2018-03-16T13:12:16Z,18.44965491259521
2.5201978906989098,39.68748606741429,132.1999969482422,2018-03-16T13:12:20Z,16.69984202393828
2.5202156603336334,39.687400152906775,132.39999389648438,2018-03-16T13:12:22Z,17.431817851528837
2.520441384986043,39.687154814600945,132.39999389648438,2018-03-16T13:12:28Z,20.07800146587628
2.520825946703553,39.68692732974887,132.39999389648438,2018-03-16T13:12:35Z,21.36953780706355
2.521389629691839,39.68705381266773,132.8000030517578,2018-03-16T13:12:45Z,18.107625193433112
2.521745944395662,39.68740954063833,133.8000030517578,2018-03-16T13:12:54Z,19.999253586492287
2.5218813121318817,39.68769318424165,135,2018-03-16T13:13:00Z,20.182281790890563
2.521925065666437,39.68778144568205,135.1999969482422,2018-03-16T13:13:02Z,18.92854879291287
2.522116173058748,39.687952771782875,135.60000610351562,2018-03-16T13:13:07Z,18.096945914630066
2.522198064252734,39.68800323083997,136.8000030517578,2018-03-16T13:13:09Z,16.176348384130048
2.5224038399755955,39.68810842372477,138,2018-03-16T13:13:14Z,15.237073426075105
2.5225729029625654,39.68818511813879,139,2018-03-16T13:13:18Z,15.130596928488432
2.5227533653378487,39.688225938007236,140.1999969482422,2018-03-16T13:13:22Z,14.501788213000436
2.5229887291789055,39.68819928355515,141.39999389648438,2018-03-16T13:13:27Z,14.673110958320075
2.5231598038226366,39.688132144510746,142.60000610351562,2018-03-16T13:13:31Z,14.805626946221787
2.5233732908964157,39.688072046265006,143.60000610351562,2018-03-16T13:13:36Z,14.020854415533996
2.523606391623616,39.68800909817219,144.60000610351562,2018-03-16T13:13:42Z,12.697304927205288
2.5236764643341303,39.68798554502427,146,2018-03-16T13:13:44Z,11.790625215767784
2.5238543283194304,39.68792469240725,147,2018-03-16T13:13:49Z,12.005683593724967
2.5239856727421284,39.68786559998989,148,2018-03-16T13:13:53Z,11.730023133106751
2.5241117365658283,39.68782528303563,149,2018-03-16T13:13:57Z,10.525176793958211
2.5242074579000473,39.68782553449273,150.1999969482422,2018-03-16T13:14:00Z,9.839935668961829
2.5243800412863493,39.68791337683797,151.1999969482422,2018-03-16T13:14:06Z,10.635303027806078
2.5244556460529566,39.688053438439965,152.39999389648438,2018-03-16T13:14:12Z,10.129948956023036
2.5243956316262484,39.68821344897151,153.8000030517578,2018-03-16T13:14:18Z,11.123622988027686
2.52426085062325,39.688400281593204,154.8000030517578,2018-03-16T13:14:25Z,12.233816322965424
